kepid_plnt,koi_disposition,max_ephemeris_corr,wst_robstat,tce_cap_stat,tce_hap_stat,koi_fwm_stat_sig,tce_rminmes,tce_max_mult_ev,tce_albedo_stat,tce_period,tce_prad,tce_model_snr
7109675.01,CONFIRMED,0.9534625892455849,3.985,87.26,24.64,0.33,0.01878,173.8,3.6310000000000002,33.6018,8.19,167.3
7109675.02,CONFIRMED,0.9534625892455346,3.2430000000000003,13.51,4.71,0.938,0.2067,16.79,2.031,6.76652,2.18,18.97
7118364.01,CONFIRMED,0.0,1.5090000000000001,22.6,6.233,0.11699999999999999,0.09645,34.36,0.9902,4.34727,2.792,38.93
7134976.01,CONFIRMED,0.9556739472741362,2.859,24.26,5.4,,0.04331,52.08,2.0869999999999997,4.6018099999999995,2.7,61.41
7134976.02,CONFIRMED,0.9538209664764975,2.481,11.35,4.154,,0.1904,17.26,1.094,11.1872,1.7719999999999998,19.16
7135852.01,CANDIDATE,0.0,2.39,75.66,21.09,0.0,0.0194,134.5,1.713,4.2209699999999994,2.807,140.8
7287995.01,CONFIRMED,0.9549261747322307,2.9160000000000004,38.31,11.94,0.129,0.02887,83.29,2.6630000000000003,5.95489,2.862,86.48
7287995.02,CONFIRMED,0.9546152746424044,2.2569999999999997,25.95,8.686,0.037000000000000005,0.04966,51.11,2.4730000000000003,12.0399,2.888,55.21
7287995.03,CONFIRMED,0.9574271077563477,3.384,10.01,2.491,0.016,0.2439,12.13,1.01,20.8374,1.5019999999999998,13.45
3247396.01,FALSE POSITIVE,0.0,6.4670000000000005,33.51,13.62,0.0,0.05341,60.32,0.7957,8.811110000000001,8.197000000000001,64.8
7303253.01,CONFIRMED,0.0,2.251,27.18,3.952,0.8009999999999999,0.06402999999999999,45.14,2.262,23.5891,3.148,48.67
5094751.01,CONFIRMED,0.9553343684063953,2.333,59.65,12.32,0.001,0.02083,92.47,1.544,6.4816199999999995,2.638,102.2
5094751.02,CONFIRMED,0.9561828874675249,2.721,50.16,4.425,0.0,0.03088,82.08,2.5780000000000003,21.2226,2.737,84.17
7678434.01,CONFIRMED,0.953462589245605,1.463,28.03,4.948,0.003,0.05294,51.22,1.232,10.3717,3.359,55.52
7678434.02,CANDIDATE,0.9548637106322084,2.233,9.449,2.642,0.184,0.1738,12.68,0.5526,3.96999,1.671,14.93
7685981.01,CONFIRMED,0.0,1.34,23.76,3.4210000000000003,0.27899999999999997,0.06251,37.42,0.9171,4.40838,2.7310000000000003,41.59
7708215.01,FALSE POSITIVE,0.0,22.32,-14.09,82.22,0.0,0.1233,69.78,2.46,7.94261,3.68,42.94
7377033.01,FALSE POSITIVE,0.0,4.359,282.4,124.8,0.0,0.0019210000000000002,1443.0,-8.368,1.95681,9.022,1019.0
7380537.01,CANDIDATE,0.0,2.215,430.6,145.6,0.0,0.0008830999999999999,1777.0,-11.34,2.6889,12.33,1632.0
7434875.01,CONFIRMED,0.9543731060113195,1.3840000000000001,91.65,23.57,0.019,0.02537,163.4,1.176,9.43947,4.6530000000000005,161.2
7434875.02,CONFIRMED,0.9574271077563264,2.702,32.92,4.337,0.287,0.07382999999999999,45.38,0.1289,20.4825,2.7060000000000004,6.421
7434875.03,CONFIRMED,0.9552779981825917,2.611,22.32,4.7589999999999995,0.115,0.08462,30.77,1.935,3.3361199999999998,1.965,34.16
8349582.01,CONFIRMED,0.0,1.361,79.74,6.2139999999999995,0.003,0.02719,120.5,0.9571,11.5231,3.5580000000000003,118.4
7455287.01,CONFIRMED,0.9532062476387506,3.17,21.52,2.17,0.708,0.09798,28.92,0.6322,8.01079,2.517,30.87
7455287.02,CONFIRMED,0.9542374472274416,2.63,6.226,-0.032060000000000005,0.151,0.1987,16.54,2.513,12.0713,1.2919999999999998,16.89
7455287.03,CONFIRMED,0.9494253265550693,2.467,8.883,3.883,0.499,0.207,12.36,1.743,20.9959,1.396,13.74
7458762.01,CONFIRMED,0.0,2.752,23.31,1.186,0.0,0.0749,42.62,1.745,7.41114,2.64,47.61
757450.01,CONFIRMED,0.0,3.3960000000000004,205.1,71.28,0.0,0.005947999999999999,474.0,2.6660000000000004,8.88492,10.45,431.2
7585481.01,CONFIRMED,0.0,1.784,230.5,52.47,0.0,0.0057090000000000005,436.9,0.5226,8.09888,8.947000000000001,431.0
7663691.01,CONFIRMED,0.0,2.7089999999999996,37.56,5.061,0.175,0.05496,59.28,1.81,10.0065,3.522,64.96
5812701.01,CONFIRMED,0.0,1.5130000000000001,381.1,116.4,0.0,0.008416,417.9,0.7123,17.8552,13.31,628.5
8013419.01,CANDIDATE,0.0,4.378,122.8,20.03,0.21600000000000003,0.01726,209.5,3.18,12.7326,4.938,209.0
8018547.01,CANDIDATE,0.0,2.883,59.29,15.75,0.0,0.02605,121.1,2.9960000000000004,83.9295,4.512,126.1
8039892.01,CONFIRMED,0.0,1.912,225.3,24.69,0.0,0.006375,435.9,0.1952,5.00732,7.087999999999999,446.1
8150320.01,CONFIRMED,0.9550928650934853,0.9406,20.26,4.5489999999999995,0.212,0.08531,32.74,0.8505,2.21113,1.9480000000000002,37.76
8150320.02,CONFIRMED,0.9539066454316758,2.186,7.289,2.6289999999999996,0.035,0.113,18.4,2.128,4.61749,1.9280000000000002,20.64
8150320.03,CONFIRMED,0.9516619028617591,4.337,9.318999999999999,-0.4761,0.015,0.2141,15.26,3.452,27.9721,2.676,17.18
8150320.04,CONFIRMED,0.9544416714025067,4.441,7.402,4.364,0.726,0.2229,14.96,0.7021,10.1985,1.646,16.54
8150320.05,CONFIRMED,0.9561828874675063,3.075,6.7139999999999995,0.3492,0.083,0.2834,13.0,0.6295,42.1142,1.761,14.03
11086270.01,CONFIRMED,0.9563105743062145,4.825,35.13,0.7476,0.115,0.06998,47.6,2.088,12.690999999999999,3.023,54.13
11086270.02,CONFIRMED,0.9565007145952652,3.59,33.97,2.6710000000000003,0.14,0.06241,50.2,2.017,31.7199,3.4210000000000003,53.46
7767559.01,FALSE POSITIVE,0.0,7.67,222.6,96.78,0.0,0.005737,735.7,1.136,4.40941,10.99,694.7
7825899.01,CONFIRMED,0.9550329376978856,2.45,55.18,13.43,0.0,0.027589999999999996,97.94,2.325,16.2395,4.68,99.36
7825899.02,CONFIRMED,0.9544720787705738,2.7260000000000004,36.74,6.901,0.0,0.04003,70.14,1.916,6.3082,3.24,78.42
7825899.03,CANDIDATE,0.9507082380237295,2.492,9.47,0.3191,0.867,0.2951,9.564,0.7951,28.8672,1.7009999999999998,10.46
7849854.01,CONFIRMED,0.0,2.005,576.0,186.0,0.0,0.002226,943.8,-19.71,2.05235,13.67,1056.0
7870390.01,CONFIRMED,0.9562811742424666,2.157,30.59,11.95,0.134,0.06965,46.72,2.009,9.770439999999999,2.372,50.83
7870390.02,CONFIRMED,0.9537935951883454,2.516,19.09,4.986000000000001,0.003,0.07374,34.1,2.3890000000000002,5.1698,1.8840000000000001,38.48
7870390.03,CONFIRMED,0.9515279320153724,2.224,19.9,5.818,0.5379999999999999,0.09747,29.22,2.305,20.0902,2.199,31.91
7907423.01,CONFIRMED,0.9559684085188961,3.096,27.32,6.086,0.0,0.07807,35.78,2.3369999999999997,7.11373,1.3330000000000002,39.98
7907423.02,CONFIRMED,0.9545214042183716,1.954,22.66,1.62,0.165,0.0692,30.52,1.639,3.3065300000000004,1.101,35.08
7907423.03,CONFIRMED,0.9578756564376514,3.0589999999999997,12.22,3.1180000000000003,0.002,0.1213,24.26,2.5,15.3684,1.361,26.74
7938496.01,CANDIDATE,0.0,2.761,23.77,7.017,0.775,0.05629,40.23,1.871,13.8102,4.613,43.88
8490993.01,CONFIRMED,0.9549061367629886,2.878,22.2,0.5883,0.3,0.08661,31.43,1.829,4.09361,2.7710000000000004,34.55
8490993.02,CONFIRMED,0.9636241116594215,1.986,6.354,4.817,0.009000000000000001,0.3258,10.86,1.631,105.147,3.4219999999999997,11.3
8505670.01,CONFIRMED,0.9552008998760673,2.146,34.73,10.89,0.41600000000000004,0.03007,84.21,1.794,10.8485,2.498,83.92
8505670.02,CONFIRMED,0.9541037162412421,2.693,8.859,5.176,0.11900000000000001,0.1122,19.24,0.8609,6.66833,1.317,22.32
8544996.01,CONFIRMED,0.0,2.244,858.1,125.6,0.0,0.001773,1628.0,-5.176,4.08228,10.77,1564.0
8552202.01,CANDIDATE,0.0,1.224,24.76,6.032,0.0,0.06411,41.23,0.9483,3.88665,2.07,45.36
8180063.01,FALSE POSITIVE,0.0,8.31,57.36,14.31,0.0,0.02153,108.9,3.054,5.795059999999999,4.351,114.6
8226994.01,CONFIRMED,0.9532333639533968,3.179,20.72,6.1770000000000005,0.003,0.09172000000000001,38.49,1.317,7.15682,2.673,43.04
8226994.02,CONFIRMED,0.9574271077563385,2.537,13.4,3.181,0.607,0.187,19.1,0.9063,17.6483,2.596,21.7
8226994.03,CONFIRMED,0.9543916961862702,2.838,2.7969999999999997,2.852,0.013000000000000001,0.2411,10.76,0.7134,4.14811,1.347,11.88
8247638.01,CONFIRMED,0.9545214042184398,2.7089999999999996,29.72,3.971,0.298,0.05149,43.08,1.7730000000000001,16.5141,2.8160000000000003,46.68
8247638.02,CONFIRMED,0.9486832980505238,2.2159999999999997,21.08,0.4941,0.187,0.09187000000000001,32.88,2.313,30.133000000000003,3.135,35.64
8247638.03,CONFIRMED,0.9636241116594263,3.728,11.94,-0.6284,0.945,0.1834,19.41,0.9984,99.6419,2.8539999999999996,19.42
8247638.04,CONFIRMED,0.9554596934493803,2.7239999999999998,14.41,2.048,0.47600000000000003,0.1281,16.13,2.233,4.79089,1.6909999999999998,18.18
8255887.01,CONFIRMED,0.0,1.911,352.8,56.28,0.0,0.002971,619.7,-3.0980000000000003,4.70833,10.86,612.2
8256049.01,FALSE POSITIVE,0.0,2.918,-30.37,156.0,0.0,0.01739,165.2,1.93,16.3719,3.273,55.54
8414716.01,CONFIRMED,0.0,3.34,41.01,5.994,0.828,0.04713,66.03,2.371,5.39203,3.035,73.59
9140402.01,CANDIDATE,0.0,1.59,28.13,4.311,0.064,0.051039999999999995,37.21,0.4078,2.49417,2.54,44.11
9141746.01,CONFIRMED,0.0,1.7519999999999998,279.3,51.84,0.001,0.005612,478.5,0.1224,6.491680000000001,9.805,476.3
9159275.01,FALSE POSITIVE,0.0,2.708,-25.72,161.8,0.0,0.1024,33.15,0.4263,3.04474,2.78,37.24
9166862.01,CONFIRMED,0.0,1.854,535.4,79.13,0.0,0.00164,1322.0,-7.355,3.8556,13.58,1209.0
9166870.01,FALSE POSITIVE,0.0,2.9019999999999997,-99.93,385.1,0.0,0.03286,74.9,1.536,3.85561,3.553,79.18
11449844.01,CONFIRMED,0.0,3.3369999999999997,222.9,106.5,0.024,0.002721,1015.0,2.863,38.4788,13.24,827.1
8605074.01,FALSE POSITIVE,0.0,68.73,769.6,204.6,0.0,0.007243,1668.0,2.6839999999999997,37.6017,27.28,1537.0
8628973.01,CONFIRMED,0.0,2.8760000000000003,68.8,14.27,0.142,0.029960000000000004,106.0,0.9644,3.31495,4.195,119.6
8655354.01,FALSE POSITIVE,0.0,12.96,12.56,0.9193,0.04,0.07205,39.28,1.3840000000000001,6.719689999999999,3.988,43.93
8672910.01,CONFIRMED,0.0,2.819,155.9,51.46,0.004,0.006148,487.5,2.489,39.6432,11.12,439.2
8686150.01,FALSE POSITIVE,0.0,30.54,900.7,245.1,0.095,0.03938,1840.0,2.492,51.426,29.66,1616.0
8689031.01,CONFIRMED,0.0,3.304,27.58,4.791,0.027999999999999997,0.06755,43.65,2.388,21.8046,2.657,47.96
8689373.01,CONFIRMED,0.9499679070317588,2.8680000000000003,31.56,3.008,0.008,0.05707,49.64,2.3080000000000003,18.1199,3.2710000000000004,52.75
8689373.02,CONFIRMED,0.9541199230632609,2.031,29.04,8.642000000000001,0.0,0.04421,46.25,1.895,10.282,3.128,51.41
8689373.03,CONFIRMED,0.95443254126569,1.923,14.9,4.687,0.17,0.1168,23.37,1.412,3.7840199999999995,2.024,26.63
8826878.01,CONFIRMED,0.0,3.4819999999999998,25.51,3.013,0.006999999999999999,0.04965,44.14,2.338,5.15449,2.9930000000000003,48.93
5897826.01,FALSE POSITIVE,0.0,3.867,173.9,67.27,0.0,0.002912,1178.0,1.163,33.8028,22.4,646.1
8883593.01,CONFIRMED,0.0,3.141,39.96,14.5,0.0,0.060329999999999995,64.84,1.7269999999999999,5.74345,3.352,73.86
8951215.01,CANDIDATE,0.0,3.659,12.38,0.09577000000000001,0.555,0.2043,20.34,2.115,39.476,4.083,22.62
9016295.01,FALSE POSITIVE,0.0,66.52,701.0,162.6,0.32899999999999996,0.005319,1464.0,2.416,19.9745,27.36,1341.0
9077124.01,CONFIRMED,0.0,1.879,53.13,11.5,0.248,0.04973,60.54,0.7508,3.1663200000000002,3.608,70.63
9097120.01,FALSE POSITIVE,0.0,2.84,273.7,66.08,0.0,0.005104999999999999,586.6,1.196,23.8996,22.0,543.8
9466668.01,CONFIRMED,0.9545479198067733,3.112,17.75,1.776,0.248,0.1114,25.54,1.45,3.38803,2.532,28.26
9466668.02,CONFIRMED,0.9558898943896099,3.378,14.66,-1.179,0.021,0.1492,19.0,1.301,5.8390699999999995,2.362,20.45
9466668.03,CONFIRMED,0.9548637106323317,2.485,14.72,4.005,0.069,0.1467,17.35,0.8431,1.62047,2.0709999999999997,20.88
9466668.04,CONFIRMED,0.9558603793171061,-0.06832,10.58,-0.1776,0.40700000000000003,0.2016,14.83,0.0,10.6816,2.542,17.3
9479273.01,CONFIRMED,0.0,1.963,161.3,21.99,0.0,0.009947,276.2,1.208,6.10485,3.347,278.8
8359498.01,CONFIRMED,0.0,3.4360000000000004,992.2,187.4,0.0,0.0014210000000000002,1721.0,-11.29,3.57878,10.59,1679.0
9334289.01,CONFIRMED,0.9558898943896033,2.571,44.07,10.28,0.078,0.03968,61.86,1.7890000000000001,5.82665,4.537,69.3
9334289.02,CONFIRMED,0.954668741010867,2.9139999999999997,12.41,3.602,0.599,0.1855,19.49,1.7719999999999998,18.7465,3.326,21.07
9334289.03,CONFIRMED,0.9530652303663553,3.895,10.0,2.9189999999999996,0.527,0.1355,18.33,2.688,12.4121,3.176,20.27
9347899.01,CONFIRMED,0.9568139619311706,2.133,58.03,12.6,0.057,0.035930000000000004,94.9,1.656,20.8602,6.311,98.17
9347899.02,CONFIRMED,0.9561828874675227,3.199,40.1,5.612,0.028999999999999998,0.04868,62.3,2.298,42.6342,5.789,64.06
9347899.03,CONFIRMED,0.9701425001453229,3.194,16.35,1.8530000000000002,0.017,0.1347,28.8,2.2319999999999998,87.6478,4.3180000000000005,30.43
9347899.04,CANDIDATE,0.9568617536428163,2.753,7.164,2.958,0.33,0.3095,7.85,0.8327,9.617239999999999,1.65,8.795
9388479.01,CONFIRMED,0.9543731060113391,3.884,62.44,19.1,0.455,0.022340000000000002,110.1,3.0269999999999997,9.46781,2.26,109.4
9388479.02,CONFIRMED,0.9548637106323492,3.43,43.66,12.66,0.0,0.1067,45.23,1.0490000000000002,0.893043,1.306,61.75
11359879.01,CONFIRMED,0.0,2.8810000000000002,1028.0,121.9,0.0,0.001448,1928.0,-6.805,4.94278,10.89,1873.0
9406990.01,CONFIRMED,0.0,2.352,22.2,5.928,0.106,0.1017,38.21,1.643,20.8342,3.028,42.38
9415172.01,CONFIRMED,0.9556847457887948,2.37,30.37,2.988,0.03,0.06377999999999999,42.55,1.848,9.946010000000001,3.6189999999999998,46.83
9415172.02,CONFIRMED,0.954701352898328,2.024,15.96,5.159,0.061,0.1185,20.17,0.7559999999999999,1.04561,1.4169999999999998,21.81
9415172.03,CONFIRMED,0.9548387591137362,1.8730000000000002,7.322,2.8960000000000004,0.22,0.2377,12.97,0.447,5.71462,1.849,13.49
9904059.01,CANDIDATE,0.0,3.02,26.13,6.406000000000001,0.0,0.08838,39.48,2.676,102.962,39.28,42.91
3231341.02,CONFIRMED,0.9552844110582206,3.325,17.26,8.934,0.001,0.09369,24.35,2.094,8.14518,3.412,28.6
3231341.03,CONFIRMED,0.9540735874430152,3.7489999999999997,8.297,2.812,0.01,0.1694,15.23,2.137,18.9984,3.0180000000000002,15.97
3231341.04,CONFIRMED,0.9999999999999989,4.071000000000001,-1.227,1.719,0.33299999999999996,0.7832,12.16,0.9563,330.913,2.992,7.14
3231341.01,CONFIRMED,0.9534625892456446,3.035,17.0,5.806,0.515,0.1119,26.76,1.581,12.3335,4.072,27.7
2860866.01,CANDIDATE,0.0,3.608,20.94,5.032,0.0,0.06817999999999999,49.1,1.9909999999999999,90.125,7.4479999999999995,48.17
7626506.02,CONFIRMED,0.9516619028617571,2.424,49.34,1.959,0.0,0.03975,87.12,2.285,28.5743,2.502,86.56
7626506.01,CONFIRMED,0.9564375187500244,2.064,71.45,8.952,0.0,0.01583,132.8,1.768,8.40887,2.504,133.5
10319385.01,CANDIDATE,0.0,1.786,23.58,6.955,0.14300000000000002,0.1107,22.91,-0.9712,0.6892,0.9732,28.92
10482160.01,CANDIDATE,0.0,2.7739999999999996,16.83,5.247000000000001,0.0,0.1263,25.58,1.3559999999999999,7.343710000000001,2.037,30.63
6579806.01,FALSE POSITIVE,0.0,50.79,273.2,85.27,0.256,0.01025,560.1,2.3890000000000002,9.88048,19.28,549.6
3560301.01,FALSE POSITIVE,0.0,7.91,14.26,3.498,0.937,0.7926,13.39,1.436,4.650519999999999,2.8360000000000003,10.97
4044005.01,FALSE POSITIVE,0.0,3.447,258.7,38.29,0.019,0.006966,471.6,0.7809999999999999,17.512,13.3,480.8
6066403.01,FALSE POSITIVE,0.0,1.6769999999999998,-88.28,146.4,,0.05248,51.95,-0.1354,1.3038100000000001,1.405,43.24
5988031.01,FALSE POSITIVE,0.0,0.6048,-39.75,181.6,0.0,0.1304,18.3,0.3315,2.5556200000000002,1.04,19.73
7684873.01,FALSE POSITIVE,0.0,52.56,148.0,17.21,0.0,0.052779999999999994,318.8,1.9340000000000002,2.9473599999999998,5.794,297.5
8559644.01,CONFIRMED,1.0000000000000007,2.952,74.41,11.4,0.344,0.02429,153.2,2.344,224.783,7.672000000000001,147.0
8559644.02,CONFIRMED,0.9539980920056188,3.115,20.26,1.804,0.006999999999999999,0.0479,35.88,1.7009999999999998,3.3418099999999997,1.8430000000000002,39.28
2851100.01,FALSE POSITIVE,0.0,9.006,-13.53,18.09,0.0,0.3088,13.77,0.7767,0.890106,1.395,16.61
3130300.01,FALSE POSITIVE,0.0,3.055,5.039,25.54,0.0,0.146,18.8,0.5705,5.76574,7.907,19.56
3240158.01,CONFIRMED,0.9565563234854891,3.196,21.08,3.675,0.001,0.07852,32.03,2.169,7.426089999999999,2.835,35.76
3240158.02,CONFIRMED,0.9560222249632482,3.0010000000000003,4.143,4.319,0.515,0.3419,9.342,1.3419999999999999,15.9869,1.913,10.28
3240158.03,CANDIDATE,0.9547274086244343,2.467,5.608,4.99,0.5479999999999999,0.4259,7.898,0.1315,13.23,3.049,9.26
3218908.01,CONFIRMED,0.9540735874430168,-0.2201,20.76,3.248,0.001,0.1009,33.46,0.0,18.9254,13.95,35.68
3218908.02,CONFIRMED,0.9999999999999944,6.3660000000000005,0.022680000000000002,1.409,0.124,0.09479,34.12,0.5044,412.31199999999995,9.052999999999999,5.478
3218908.03,CONFIRMED,0.9548331525489351,0.4437,13.55,5.191,0.648,0.1406,20.98,-5.909,1.4753,6.572,20.13
10480921.01,FALSE POSITIVE,0.0,3.068,-6.372999999999999,17.97,0.0,0.08261,23.06,0.6382,2.03741,1.8090000000000002,24.92
10350571.01,CONFIRMED,0.9584386527904079,2.032,6.731,1.601,0.9390000000000001,0.1735,13.0,1.479,17.157,1.775,13.92
10350571.02,CANDIDATE,0.9565007145952379,2.141,5.487,5.037,0.8959999999999999,0.2379,13.0,1.694,31.5924,2.031,14.39
3749365.01,CONFIRMED,0.0,3.855,545.1,194.0,0.0,0.001535,1467.0,-5.722,1.97376,9.277999999999999,1277.0
11013201.01,CANDIDATE,0.0,4.141,0.0,0.0,,0.0214,182.4,0.1423,13.119000000000002,9.227,180.2
11673674.01,FALSE POSITIVE,0.0,14.02,-11.14,404.8,0.0,0.0111,746.5,1.7380000000000002,4.61877,7.362,506.3
9414417.01,CANDIDATE,0.0,2.153,0.0,0.0,0.0,0.0733,40.12,2.1719999999999997,53.5058,2.594,40.1
3632418.01,CONFIRMED,0.0,0.6992,0.0,0.0,0.0,0.05415,47.59,-1.492,2.78582,1.655,52.6
3441784.01,FALSE POSITIVE,0.0,3.352,0.0,0.0,0.0,0.005605,537.0,1.5919999999999999,52.568999999999996,45.37,526.4
5820218.01,FALSE POSITIVE,0.0,3.638,7.715,20.96,0.0,0.07976,30.41,0.5204,3.4117699999999997,2.528,34.53
5809890.01,CONFIRMED,0.9546008582829675,3.0810000000000004,37.86,7.43,0.0,0.07028999999999999,38.51,0.1852,1.2691,1.62,61.04
5809890.02,CONFIRMED,0.9548341496610806,3.11,18.75,1.788,0.242,0.1132,29.47,1.506,2.8531299999999997,1.53,34.21
6131236.01,CANDIDATE,0.0,2.563,15.28,3.3539999999999996,0.043,0.1144,27.04,1.746,6.79685,2.7030000000000003,29.45
9048161.01,FALSE POSITIVE,0.0,10.09,-347.3,1102.0,0.0,0.006841,379.7,-0.2072,8.667819999999999,16.76,226.0
2837111.01,CONFIRMED,0.9548637106322786,3.4019999999999997,15.31,4.981,0.0,0.09194,21.23,1.7409999999999999,8.734869999999999,1.8530000000000002,23.21
2837111.02,FALSE POSITIVE,0.9539392014170196,2.376,3.238,1.216,0.365,0.3076,8.01,0.6487,3.7183800000000002,0.9708,8.32
3120276.01,FALSE POSITIVE,0.0,3.609,-3.514,24.07,0.0,0.1838,17.75,2.191,10.2655,2.267,18.04
2307199.01,CANDIDATE,0.0,8.23,54.33,8.958,0.006,0.0373,101.0,2.265,13.4472,5.46,102.8
3869825.01,FALSE POSITIVE,0.0,19.03,150.7,48.32,0.0,0.0762,232.6,2.056,4.80063,14.37,233.5
3655332.01,FALSE POSITIVE,0.0,850.0,70.2,765.8,0.0,0.115,1414.0,2.722,15.0665,31.22,762.8
4042026.01,FALSE POSITIVE,0.0,93.24,336.1,65.79,0.0,0.0286,753.4,6.819,34.8201,11.4,760.9
3344419.01,FALSE POSITIVE,0.0,9.192,0.0,0.0,,0.4836,33.09,0.9452,1.3035700000000001,2.491,28.99
12167361.01,FALSE POSITIVE,0.0,-0.3021,0.0,0.0,0.0,0.01165,271.9,0.0,47.9309,16.31,268.1
1433962.01,FALSE POSITIVE,0.0,1.732,-81.84,181.6,,0.209,25.79,0.9924,1.5926200000000001,1.676,28.77
5956342.01,CONFIRMED,0.9529144646879151,2.302,16.51,5.41,0.0,0.1274,24.11,1.675,17.0289,2.821,26.07
5956342.02,CONFIRMED,0.9552185071036791,2.127,12.75,-0.5235,0.258,0.1789,16.32,1.249,6.84615,1.999,17.26
5956342.03,CONFIRMED,0.9534625892455832,3.1510000000000002,5.135,1.307,0.001,0.2854,12.33,0.8594,67.8327,2.625,13.65
5956342.04,CONFIRMED,0.9548637106322384,2.2359999999999998,5.867000000000001,0.3956,0.6629999999999999,0.3638,8.869,0.5167,43.1308,2.4130000000000003,9.703
5956656.01,CONFIRMED,0.9549144540207067,1.814,12.11,2.508,0.002,0.1117,18.57,0.2161,1.2248700000000001,1.829,21.13
5956656.02,CANDIDATE,0.968245836551869,1.899,8.532,0.1632,0.0,0.4262,8.835,0.5186,46.2456,2.478,9.984
2854914.01,CONFIRMED,0.9551338658818526,1.585,19.06,6.865,0.01,0.08993,34.32,1.4680000000000002,25.9341,2.8510000000000004,35.67
2854914.02,CONFIRMED,0.9701425001453307,1.325,18.01,4.9430000000000005,0.0,0.1304,27.41,1.294,83.4463,3.19,28.81
3337425.01,FALSE POSITIVE,0.0,3.263,3.923,27.85,0.001,0.1516,20.83,1.5390000000000001,7.04709,2.39,22.68
3116412.01,CONFIRMED,0.0,4.337,17.05,4.272,0.10800000000000001,0.09462999999999999,31.18,2.103,12.9921,2.283,33.15
3865567.01,FALSE POSITIVE,0.0,17.0,11.61,114.8,0.0,0.02588,153.3,2.685,11.1162,7.9879999999999995,100.9
3544689.01,FALSE POSITIVE,0.0,2.052,-117.0,374.5,0.0,0.01575,171.7,-0.6705,1.9228599999999998,4.007,93.97
3443790.01,FALSE POSITIVE,0.0,90.95,145.6,32.26,0.0,0.2719,284.5,-0.1648,1.66579,13.92,502.6
3966912.01,FALSE POSITIVE,0.0,-2.004,25.68,23.19,0.0,0.1015,78.89,0.0,55.6642,9.232000000000001,84.39
8394721.01,CONFIRMED,0.9468641529480111,2.1069999999999998,81.27,23.93,0.0,0.02364,143.4,1.824,52.0907,7.414,146.0
8394721.02,CONFIRMED,0.9538919802105515,2.8710000000000004,36.14,12.22,0.96,0.04842,58.81,2.241,13.4845,3.9389999999999996,62.11
8394721.03,CONFIRMED,0.9622504486493562,2.153,29.85,11.19,0.209,0.0819,49.85,1.9080000000000001,27.4023,4.123,54.62
8394721.04,CONFIRMED,0.9718253158075463,3.2560000000000002,8.224,0.3093,0.489,0.335,12.77,1.429,81.063,3.049,14.04
10227501.01,FALSE POSITIVE,0.0,2.423,-2.495,32.42,0.0,0.0928,22.38,0.9836,2.0028099999999998,1.66,25.43
2854698.01,CONFIRMED,0.9547786182905492,2.82,11.21,4.56,0.038,0.06238,40.58,2.0269999999999997,8.18737,2.207,43.57
2854698.02,CONFIRMED,0.9486832980505164,2.301,5.653,3.905,0.001,0.2171,12.8,1.591,76.0507,1.963,14.16
5866099.01,FALSE POSITIVE,0.0,11.34,-43.27,83.84,0.0,0.05801,70.08,0.7876,36.9772,8.573,63.46
6066416.01,FALSE POSITIVE,0.0,3.12,-28.59,163.9,0.0,0.1374,21.98,0.6358,1.30382,0.9029,21.4
1996679.01,FALSE POSITIVE,0.0,8.674,10.52,31.46,0.0,0.08576,49.26,1.023,145.563,9.738999999999999,62.07
2849805.01,CONFIRMED,0.0,1.973,21.97,3.573,0.027000000000000003,0.06858,32.22,1.337,3.7491,1.6580000000000001,36.56
3114811.01,CONFIRMED,0.0,3.32,14.4,2.403,0.5820000000000001,0.1161,24.67,1.671,11.0896,4.086,26.23
2853446.01,CANDIDATE,0.0,1.973,9.573,3.225,0.0,0.1778,16.04,1.626,7.372910000000001,2.037,18.53
3003992.01,FALSE POSITIVE,0.955312178935966,2.1919999999999997,-173.7,121.3,0.0,0.1121,22.18,1.255,7.244839999999999,0.7018,21.8
3003992.02,FALSE POSITIVE,0.9534625892455777,2.503,0.0366,29.12,0.0,0.18,16.05,1.3359999999999999,13.5548,0.6588,16.81
3942446.01,CANDIDATE,0.0,2.695,38.42,9.421,0.7979999999999999,0.05876,71.35,1.469,119.06200000000001,9.221,70.17
3554031.01,CONFIRMED,0.9551338658818227,2.845,12.65,3.76,0.0,0.1067,23.28,2.336,8.707930000000001,2.414,25.62
3554031.02,FALSE POSITIVE,0.9554691770615132,3.0810000000000004,8.636000000000001,2.36,0.005,0.1845,12.62,1.4609999999999999,4.17632,1.5519999999999998,14.01
3554031.03,CONFIRMED,0.9591663046625619,2.322,1.538,17.27,0.141,0.2432,10.9,1.5190000000000001,14.8624,1.8319999999999999,12.38
7295235.01,CONFIRMED,0.0,2.492,23.52,2.531,0.9359999999999999,0.05641,41.69,1.482,3.17924,1.3940000000000001,50.54
2302548.01,CONFIRMED,0.9571227278065517,1.452,19.41,5.074,0.0,0.03149,68.88,1.5,10.3812,2.483,69.74
2302548.02,CONFIRMED,0.9574271077563434,3.207,8.878,7.404,0.036000000000000004,0.08651,34.58,1.609,24.5709,2.21,36.73
9818381.01,CONFIRMED,0.0,4.024,802.1,122.9,0.0,0.001707,1389.0,-20.09,3.02409,12.67,1347.0
6124941.01,CANDIDATE,0.0,2.7039999999999997,14.17,16.09,0.0,0.1176,27.0,1.681,5.67016,0.442,38.14
